,Date,Adj Close,daily_return
0,2017-01-03,29.150691986083984,
1,2017-01-04,29.981201171875,0.02849020483587439
2,2017-01-05,29.85662269592285,-0.0041552196403996655
3,2017-01-06,29.607467651367188,-0.008345051183223373
4,2017-01-09,29.441370010375977,-0.005609991470632902
5,2017-01-10,29.482898712158203,0.001410556022616749
6,2017-01-11,29.358318328857425,-0.0042255133905609865
7,2017-01-12,28.73544311523437,-0.021216311051808656
8,2017-01-13,28.94306755065918,0.007225377892806417
9,2017-01-17,28.8184871673584,-0.004304325485981364
10,2017-01-18,28.98459243774414,0.005763844209486502
11,2017-01-19,28.90154266357422,-0.002865307640544046
12,2017-01-20,29.02611541748047,0.004310245835536408
13,2017-01-23,28.94306755065918,-0.0028611429957752232
14,2017-01-24,29.607467651367188,0.022955414091651027
15,2017-01-25,29.607467651367188,0.0
16,2017-01-26,29.81510162353516,0.00701289197079924
17,2017-01-27,29.69052696228028,-0.004178240370529052
18,2017-01-30,29.067642211914062,-0.02097924200394119
19,2017-01-31,29.482898712158203,0.014285868018353964
20,2017-02-01,29.64899063110352,0.005633500306970296
21,2017-02-02,29.482898712158203,-0.005601941766310126
22,2017-02-03,30.06424903869629,0.01971822147522917
23,2017-02-06,29.607467651367188,-0.015193507303015275
24,2017-02-07,29.441370010375977,-0.005609991470632902
25,2017-02-08,29.150691986083984,-0.009873114742607103
26,2017-02-09,29.358318328857425,0.007122518493645202
27,2017-02-10,29.150691986083984,-0.0070721469958774374
28,2017-02-13,30.022724151611328,0.029914630017827237
29,2017-02-14,29.981201171875,-0.001383051701992155
30,2017-02-15,29.981201171875,0.0
31,2017-02-16,30.10577392578125,0.004155028785941761
32,2017-02-17,30.354915618896484,0.00827554520702356
33,2017-02-21,30.604076385498047,0.008208251003882117
34,2017-02-22,30.52103042602539,-0.002713558756898382
35,2017-02-23,30.52103042602539,0.0
36,2017-02-24,30.4794979095459,-0.001360783561359602
37,2017-02-27,30.52103042602539,0.0013626378165003672
38,2017-02-28,30.354915618896484,-0.005442634301994542
39,2017-03-01,30.764554977416992,0.013494992496882352
40,2017-03-02,30.09577178955078,-0.02173875709748241
41,2017-03-03,30.597362518310547,0.016666484988895336
42,2017-03-06,30.51375770568848,-0.002732418932253844
43,2017-03-07,30.51375770568848,0.0
44,2017-03-08,30.51375770568848,0.0
45,2017-03-09,30.43016242980957,-0.002739592962794135
46,2017-03-10,30.304763793945312,-0.004120866464433215
47,2017-03-13,30.22116470336914,-0.002758612182051534
48,2017-03-14,30.304763793945312,0.002766243174170402
49,2017-03-15,30.304763793945312,0.0
50,2017-03-16,30.806360244750977,0.016551736031213737
51,2017-03-17,32.5201416015625,0.05563076401093281
52,2017-03-20,31.18256378173828,-0.0411307501736079
53,2017-03-21,30.053970336914062,-0.03619309344554811
54,2017-03-22,29.092573165893555,-0.03198902375436441
55,2017-03-23,29.761369705200195,0.022988566033433466
56,2017-03-24,29.844970703125,0.002809044031000907
57,2017-03-27,29.635967254638672,-0.007002970469139891
58,2017-03-28,30.680967330932617,0.03526121038382435
59,2017-03-29,31.01535415649414,0.010898835814227903
60,2017-03-30,31.14076232910156,0.004043422234505156
61,2017-03-31,31.14076232910156,0.0
62,2017-04-03,31.349756240844727,0.006711265110804998
63,2017-04-04,30.97356605529785,-0.011999780242525349
64,2017-04-05,30.555559158325195,-0.013495601256451328
65,2017-04-06,30.72276306152344,0.005472127095821344
66,2017-04-07,30.764554977416992,0.001360291579564743
67,2017-04-10,30.555559158325195,-0.006793396466979962
68,2017-04-11,30.8481674194336,0.00957626923442123
69,2017-04-12,30.388370513916016,-0.014905161115921772
70,2017-04-13,29.88677406311035,-0.01650619767769268
71,2017-04-17,30.09577178955078,0.006992983786041851
72,2017-04-18,30.680967330932617,0.019444443740266992
73,2017-04-19,30.72276306152344,0.0013622689969323698
74,2017-04-20,31.14076232910156,0.013605523264331953
75,2017-04-21,32.102149963378906,0.030872321753630194
76,2017-04-24,32.68733215332031,0.01822875385632927
77,2017-04-25,32.561946868896484,-0.003835898379094038
78,2017-04-26,33.31433868408203,0.0231064751200194
79,2017-04-27,32.77095413208008,-0.01631083111553966
80,2017-04-28,32.102149963378906,-0.020408443587135783
81,2017-05-01,32.185752868652344,0.002604277450850123
82,2017-05-02,31.684154510498047,-0.015584484234415275
83,2017-05-03,31.349756240844727,-0.01055411687070651
84,2017-05-04,31.14076232910156,-0.006666524298867604
85,2017-05-05,31.39155578613281,0.008053542632669553
86,2017-05-08,31.349756240844727,-0.0013315537965961077
87,2017-05-09,31.33302879333496,-0.0005335750422190699
88,2017-05-10,31.14076232910156,-0.00613622339230413
89,2017-05-11,30.764554977416992,-0.012080865192339751
90,2017-05-12,30.388370513916016,-0.01222785324790554
91,2017-05-15,30.639163970947266,0.008252941924490553
92,2017-05-16,30.639163970947266,0.0
93,2017-05-17,29.844970703125,-0.02592085308121783
94,2017-05-18,29.970373153686523,0.004201795063192737
95,2017-05-19,29.761369705200195,-0.0069736685430831225
96,2017-05-22,29.92856788635254,0.005617959885869439
97,2017-05-23,30.012176513671875,0.002793606016727068
98,2017-05-24,30.053970336914062,0.0013925622229746804
99,2017-05-25,30.09577178955078,0.0013908795466326396
100,2017-05-26,29.761369705200195,-0.011111264621786132
101,2017-05-30,29.635967254638672,-0.004213598090534565
102,2017-05-31,29.33296012878418,-0.010224303571771065
103,2017-06-01,30.25882911682129,0.03156411708781359
104,2017-06-02,30.4692440032959,0.006953834388708557
105,2017-06-05,29.9642333984375,-0.01657443830256411
106,2017-06-06,29.627552032470703,-0.011236108112292031
107,2017-06-07,30.38507843017578,0.025568308744335688
108,2017-06-08,31.647611618041992,0.04155109195348916
109,2017-06-09,32.57347106933594,0.029255270902216246
110,2017-06-12,31.77387046813965,-0.024547601927171314
111,2017-06-13,31.900127410888672,0.00397360916025713
112,2017-06-14,31.731779098510746,-0.005277355485434954
113,2017-06-15,31.858030319213867,0.0039786997227977405
114,2017-06-16,32.152626037597656,0.009247141629032729
115,2017-06-19,31.563447952270508,-0.018324415698991237
116,2017-06-20,31.563447952270508,0.0
117,2017-06-21,31.184680938720703,-0.012000178628221114
118,2017-06-22,30.847999572753903,-0.010796370391872645
